Date,AAPL,AAPLProfit Rate All Time,AAPLProfit Rate One Year,ADBE,ADBEProfit Rate All Time,ADBEProfit Rate One Year,ADSK,ADSKProfit Rate All Time,ADSKProfit Rate One Year,AMAT,AMATProfit Rate All Time,AMATProfit Rate One Year,AMD,AMDProfit Rate All Time,AMDProfit Rate One Year,AMZN,AMZNProfit Rate All Time,AMZNProfit Rate One Year,APPS,APPSProfit Rate All Time,APPSProfit Rate One Year,ASML,ASMLProfit Rate All Time,ASMLProfit Rate One Year,ATVI,ATVIProfit Rate All Time,ATVIProfit Rate One Year,AVGO,AVGOProfit Rate All Time,AVGOProfit Rate One Year,BABA,BABAProfit Rate All Time,BABAProfit Rate One Year,BIG,BIGProfit Rate All Time,BIGProfit Rate One Year,BLDR,BLDRProfit Rate All Time,BLDRProfit Rate One Year,BMY,BMYProfit Rate All Time,BMYProfit Rate One Year,CDNS,CDNSProfit Rate All Time,CDNSProfit Rate One Year,CHGG,CHGGProfit Rate All Time,CHGGProfit Rate One Year,COUP,COUPProfit Rate All Time,COUPProfit Rate One Year,CRM,CRMProfit Rate All Time,CRMProfit Rate One Year,CROX,CROXProfit Rate All Time,CROXProfit Rate One Year,DG,DGProfit Rate All Time,DGProfit Rate One Year,DHI,DHIProfit Rate All Time,DHIProfit Rate One Year,DHR,DHRProfit Rate All Time,DHRProfit Rate One Year,EBS,EBSProfit Rate All Time,EBSProfit Rate One Year,EDU,EDUProfit Rate All Time,EDUProfit Rate One Year,ENTG,ENTGProfit Rate All Time,ENTGProfit Rate One Year,ETSY,ETSYProfit Rate All Time,ETSYProfit Rate One Year,FB,FBProfit Rate All Time,FBProfit Rate One Year,FIZZ,FIZZProfit Rate All Time,FIZZProfit Rate One Year,FNV,FNVProfit Rate All Time,FNVProfit Rate One Year,GNRC,GNRCProfit Rate All Time,GNRCProfit Rate One Year,GOOGL,GOOGLProfit Rate All Time,GOOGLProfit Rate One Year,HOLX,HOLXProfit Rate All Time,HOLXProfit Rate One Year,HZNP,HZNPProfit Rate All Time,HZNPProfit Rate One Year,INTU,INTUProfit Rate All Time,INTUProfit Rate One Year,JD,JDProfit Rate All Time,JDProfit Rate One Year,LOGI,LOGIProfit Rate All Time,LOGIProfit Rate One Year,LOW,LOWProfit Rate All Time,LOWProfit Rate One Year,LRCX,LRCXProfit Rate All Time,LRCXProfit Rate One Year,MELI,MELIProfit Rate All Time,MELIProfit Rate One Year,MNST,MNSTProfit Rate All Time,MNSTProfit Rate One Year,MRVL,MRVLProfit Rate All Time,MRVLProfit Rate One Year,MSFT,MSFTProfit Rate All Time,MSFTProfit Rate One Year,MU,MUProfit Rate All Time,MUProfit Rate One Year,NOW,NOWProfit Rate All Time,NOWProfit Rate One Year,NVDA,NVDAProfit Rate All Time,NVDAProfit Rate One Year,PFSI,PFSIProfit Rate All Time,PFSIProfit Rate One Year,PKI,PKIProfit Rate All Time,PKIProfit Rate One Year,POOL,POOLProfit Rate All Time,POOLProfit Rate One Year,PYPL,PYPLProfit Rate All Time,PYPLProfit Rate One Year,QCOM,QCOMProfit Rate All Time,QCOMProfit Rate One Year,RBA,RBAProfit Rate All Time,RBAProfit Rate One Year,REGN,REGNProfit Rate All Time,REGNProfit Rate One Year,SHOP,SHOPProfit Rate All Time,SHOPProfit Rate One Year,SNPS,SNPSProfit Rate All Time,SNPSProfit Rate One Year,SQ,SQProfit Rate All Time,SQProfit Rate One Year,TAL,TALProfit Rate All Time,TALProfit Rate One Year,TER,TERProfit Rate All Time,TERProfit Rate One Year,TMO,TMOProfit Rate All Time,TMOProfit Rate One Year,TREX,TREXProfit Rate All Time,TREXProfit Rate One Year,TSLA,TSLAProfit Rate All Time,TSLAProfit Rate One Year,TSM,TSMProfit Rate All Time,TSMProfit Rate One Year,TTD,TTDProfit Rate All Time,TTDProfit Rate One Year,TXN,TXNProfit Rate All Time,TXNProfit Rate One Year,VEEV,VEEVProfit Rate All Time,VEEVProfit Rate One Year,VIRT,VIRTProfit Rate All Time,VIRTProfit Rate One Year,VIVO,VIVOProfit Rate All Time,VIVOProfit Rate One Year,WDAY,WDAYProfit Rate All Time,WDAYProfit Rate One Year,WMT,WMTProfit Rate All Time,WMTProfit Rate One Year,WST,WSTProfit Rate All Time,WSTProfit Rate One Year,XLNX,XLNXProfit Rate All Time,XLNXProfit Rate One Year,Buy,Sell,Total,Total Profit Rate All Time,Total Profit Rate One Year
2018-07-11,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4735.29,-5.29,-5.29,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,41,351977.91,0.57,0.57
2018-07-12,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4735.29,-5.29,-5.29,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,27,351977.91,0.57,0.57
2018-07-13,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4735.29,-5.29,-5.29,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,31,351977.91,0.57,0.57
2018-07-16,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4735.29,-5.29,-5.29,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,33,351977.91,0.57,0.57
2018-07-17,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4735.29,-5.29,-5.29,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,19,351977.91,0.57,0.57
2018-07-18,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4735.29,-5.29,-5.29,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,22,351977.91,0.57,0.57
2018-07-19,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4735.29,-5.29,-5.29,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,1,31,351916.40,0.55,0.55
2018-07-20,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4673.78,-6.52,-6.52,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,37,351857.20,0.53,0.53
2018-07-23,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4614.59,-7.71,-7.71,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,35,351857.20,0.53,0.53
2018-07-24,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4614.59,-7.71,-7.71,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,51,351857.20,0.53,0.53
2018-07-25,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4614.59,-7.71,-7.71,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,28,351857.20,0.53,0.53
2018-07-26,5000.00,0.00,0.00,5000.00,0.00,0.00,4943.91,-1.12,-1.12,5000.00,0.00,0.00,4698.11,-6.04,-6.04,5000.00,0.00,0.00,5256.06,5.12,5.12,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5120.49,2.41,2.41,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4987.06,-0.26,-0.26,5184.42,3.69,3.69,5000.00,0.00,0.00,4615.38,-7.69,-7.69,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,6690.86,33.82,33.82,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4915.90,-1.68,-1.68,4855.23,-2.90,-2.90,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4781.94,-4.36,-4.36,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5152.64,3.05,3.05,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,4862.54,-2.75,-2.75,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5560.48,11.21,11.21,4614.59,-7.71,-7.71,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,5257.39,5.15,5.15,5000.00,0.00,0.00,5464.62,9.29,9.29,5000.00,0.00,0.00,5000.00,0.00,0.00,4895.55,-2.09,-2.09,5000.00,0.00,0.00,5000.00,0.00,0.00,5000.00,0.00,0.00,0,29,351857.20,0.53,0.53
